# 2d Ising model
# L = 128
# method = multihit
# beta 	 e 	 m 	 |m| 	 msq 	 accRate
0.000000e+00	-2.441406e-03	1.831055e-03	1.831055e-03	3.352761e-06	1.000000e+00	20
1.000000e-01	-2.250977e-03	1.922607e-03	1.922607e-03	3.762990e-06	8.343977e-01	20
2.000000e-01	-1.628418e-03	-2.355957e-03	2.355957e-03	5.719960e-06	6.986582e-01	20
3.000000e-01	-1.882568e-02	-2.030029e-03	4.527588e-03	3.074095e-05	5.715555e-01	20
4.000000e-01	-4.960938e-03	3.144531e-03	8.850098e-03	1.268956e-04	4.335626e-01	20
5.000000e-01	-4.925293e-02	-1.337891e-03	6.184082e-03	6.237835e-05	3.104058e-01	20
6.000000e-01	-1.295093e-01	7.446289e-05	9.154053e-03	1.172446e-04	2.210762e-01	20
7.000000e-01	-2.589185e-01	-1.280518e-03	8.221436e-03	1.084779e-04	1.618361e-01	20
8.000000e-01	-4.355078e-01	1.322021e-03	1.084351e-02	1.715524e-04	1.220823e-01	20
9.000000e-01	-6.750684e-01	2.438965e-03	1.754395e-02	4.877576e-04	9.431672e-02	20
1.000000e+00	-1.061167e+00	-3.132324e-03	4.634766e-02	3.251053e-03	7.182652e-02	20
