# 2d Ising model
# L = 128
# method = multihit
# beta_min = 0.8
# beta_max = 1
# N_pts_beta = 1
# h_min = 0
# h_max = 1
# N_pts_h = 1
# Ntherm = 1000
# Nac = 20
# Number of datapoints = 0
# beta 	 e 	 m 	 |m| 	 msq 	 accRate 	 Ntry 	 cV
0	-7.575684e-01	-7.446289e-03	3.891602e-01	5
1	-1.225098e+00	-8.911133e-03	2.266846e-01	5
2	-1.450439e+00	-4.272461e-03	1.520020e-01	5
3	-1.562744e+00	5.859375e-03	1.166138e-01	5
4	-1.632324e+00	9.765625e-03	1.018799e-01	5
5	-1.665527e+00	1.074219e-02	9.052734e-02	5
6	-1.701904e+00	2.807617e-03	7.933350e-02	5
7	-1.719238e+00	1.342773e-03	7.287598e-02	5
8	-1.736572e+00	-5.737305e-03	6.943359e-02	5
9	-1.747314e+00	-7.324219e-03	6.556396e-02	5
10	-1.757080e+00	3.051758e-03	6.292725e-02	5
11	-1.771240e+00	9.887695e-03	5.932617e-02	5
12	-1.783447e+00	2.038574e-02	5.996094e-02	5
13	-1.788330e+00	1.879883e-02	5.933838e-02	5
14	-1.797607e+00	1.989746e-02	5.391846e-02	5
15	-1.812500e+00	2.368164e-02	5.291748e-02	5
16	-1.812500e+00	3.015137e-02	4.937744e-02	5
17	-1.812256e+00	4.309082e-02	4.960937e-02	5
18	-1.818604e+00	6.201172e-02	5.167236e-02	5
19	-1.831787e+00	8.459473e-02	5.228271e-02	5
20	-1.837891e+00	9.851074e-02	4.614258e-02	5
21	-1.845215e+00	9.924316e-02	3.923340e-02	5
22	-1.851318e+00	1.064453e-01	4.046631e-02	5
23	-1.861572e+00	1.188965e-01	4.104004e-02	5
24	-1.856689e+00	1.164551e-01	3.669434e-02	5
25	-1.862305e+00	1.286621e-01	4.262695e-02	5
26	-1.871582e+00	1.340332e-01	3.774414e-02	5
27	-1.873535e+00	1.361084e-01	3.492432e-02	5
28	-1.875732e+00	1.346436e-01	3.283691e-02	5
29	-1.885498e+00	1.378174e-01	3.173828e-02	5
30	-1.886230e+00	1.469727e-01	3.260498e-02	5
31	-1.895996e+00	1.547852e-01	3.137207e-02	5
32	-1.899170e+00	1.550293e-01	2.836914e-02	5
33	-1.898926e+00	1.568604e-01	2.655029e-02	5
34	-1.905273e+00	1.743164e-01	3.055420e-02	5
35	-1.907471e+00	1.796875e-01	2.534180e-02	5
36	-1.908936e+00	1.856689e-01	2.489014e-02	5
37	-1.906738e+00	1.976318e-01	2.363281e-02	5
38	-1.915771e+00	1.983643e-01	2.250977e-02	5
39	-1.905273e+00	2.017822e-01	2.404785e-02	5
40	-1.911621e+00	2.033691e-01	2.147217e-02	5
41	-1.914551e+00	2.182617e-01	2.434082e-02	5
42	-1.913574e+00	2.183838e-01	2.069092e-02	5
43	-1.912598e+00	2.193604e-01	2.028809e-02	5
44	-1.915283e+00	2.244873e-01	2.158203e-02	5
45	-1.912109e+00	2.288818e-01	2.131348e-02	5
46	-1.915039e+00	2.393799e-01	2.145996e-02	5
47	-1.917236e+00	2.486572e-01	2.082520e-02	5
48	-1.919434e+00	2.637939e-01	2.116699e-02	5
49	-1.914062e+00	2.711182e-01	2.285156e-02	5
50	-1.918945e+00	2.790527e-01	2.322998e-02	5
51	-1.919189e+00	2.897949e-01	2.128906e-02	5
52	-1.917480e+00	3.002930e-01	2.087402e-02	5
53	-1.916260e+00	3.061523e-01	2.011719e-02	5
54	-1.923584e+00	3.137207e-01	1.962891e-02	5
55	-1.917480e+00	3.186035e-01	1.938477e-02	5
56	-1.926758e+00	3.271484e-01	2.048340e-02	5
57	-1.919189e+00	3.283691e-01	1.926270e-02	5
58	-1.921875e+00	3.397217e-01	2.015381e-02	5
59	-1.927979e+00	3.457031e-01	1.934814e-02	5
60	-1.924805e+00	3.521729e-01	1.744385e-02	5
61	-1.920898e+00	3.657227e-01	1.944580e-02	5
62	-1.924072e+00	3.741455e-01	1.912842e-02	5
63	-1.928467e+00	3.819580e-01	1.823730e-02	5
64	-1.927002e+00	3.979492e-01	1.993408e-02	5
65	-1.927979e+00	4.057617e-01	1.936035e-02	5
66	-1.926025e+00	4.150391e-01	1.789551e-02	5
67	-1.928223e+00	4.302979e-01	2.188721e-02	5
68	-1.930664e+00	4.395752e-01	2.111816e-02	5
69	-1.930908e+00	4.497070e-01	1.951904e-02	5
70	-1.928711e+00	4.625244e-01	1.890869e-02	5
71	-1.932617e+00	4.725342e-01	1.870117e-02	5
72	-1.932373e+00	4.808350e-01	1.840820e-02	5
73	-1.939941e+00	4.903564e-01	1.760254e-02	5
74	-1.937500e+00	5.039062e-01	1.912842e-02	5
75	-1.937012e+00	5.126953e-01	1.562500e-02	5
76	-1.939941e+00	5.195312e-01	1.584473e-02	5
77	-1.941406e+00	5.283203e-01	1.718750e-02	5
78	-1.937012e+00	5.321045e-01	1.461182e-02	5
79	-1.940674e+00	5.406494e-01	1.520996e-02	5
80	-1.938965e+00	5.518799e-01	1.613770e-02	5
81	-1.940918e+00	5.589600e-01	1.679687e-02	5
82	-1.945801e+00	5.720215e-01	1.575928e-02	5
83	-1.943115e+00	5.743408e-01	1.341553e-02	5
84	-1.946045e+00	5.822754e-01	1.466064e-02	5
85	-1.945801e+00	5.928955e-01	1.524658e-02	5
86	-1.949463e+00	5.996094e-01	1.361084e-02	5
87	-1.949463e+00	6.052246e-01	1.308594e-02	5
88	-1.948975e+00	6.145020e-01	1.333008e-02	5
89	-1.946777e+00	6.108398e-01	1.394043e-02	5
90	-1.949219e+00	6.165771e-01	1.268311e-02	5
91	-1.950928e+00	6.250000e-01	1.390381e-02	5
92	-1.948975e+00	6.315918e-01	1.455078e-02	5
93	-1.942627e+00	6.351318e-01	1.214600e-02	5
94	-1.944092e+00	6.401367e-01	1.417236e-02	5
95	-1.941162e+00	6.440430e-01	1.242676e-02	5
96	-1.946289e+00	6.522217e-01	1.397705e-02	5
97	-1.946777e+00	6.585693e-01	1.367188e-02	5
98	-1.943359e+00	6.645508e-01	1.424561e-02	5
99	-1.948242e+00	6.713867e-01	1.489258e-02	5
100	-1.946533e+00	6.749268e-01	1.273193e-02	5
101	-1.945068e+00	6.859131e-01	1.396484e-02	5
102	-1.950195e+00	6.967773e-01	1.395264e-02	5
103	-1.946777e+00	7.019043e-01	1.276855e-02	5
104	-1.951172e+00	7.099609e-01	1.169434e-02	5
105	-1.948242e+00	7.193604e-01	1.392822e-02	5
106	-1.952148e+00	7.343750e-01	1.531982e-02	5
107	-1.952881e+00	7.429199e-01	1.267090e-02	5
108	-1.952148e+00	7.464600e-01	1.163330e-02	5
109	-1.953613e+00	7.552490e-01	1.430664e-02	5
110	-1.957520e+00	7.655029e-01	1.394043e-02	5
111	-1.953369e+00	7.758789e-01	1.309814e-02	5
112	-1.953125e+00	7.867432e-01	1.292725e-02	5
113	-1.953369e+00	7.995605e-01	1.419678e-02	5
114	-1.954590e+00	8.106689e-01	1.483154e-02	5
115	-1.956787e+00	8.197021e-01	1.271973e-02	5
116	-1.955078e+00	8.284912e-01	1.376953e-02	5
117	-1.954590e+00	8.381348e-01	1.212158e-02	5
118	-1.964844e+00	8.568115e-01	1.422119e-02	5
119	-1.958496e+00	8.641357e-01	1.076660e-02	5
120	-1.962158e+00	8.697510e-01	9.863281e-03	5
121	-1.961182e+00	8.718262e-01	1.046143e-02	5
122	-1.963623e+00	8.807373e-01	1.141357e-02	5
123	-1.960693e+00	8.879395e-01	1.158447e-02	5
124	-1.960449e+00	8.970947e-01	1.180420e-02	5
125	-1.961182e+00	9.040527e-01	1.136475e-02	5
126	-1.964844e+00	9.112549e-01	1.014404e-02	5
127	-1.963379e+00	9.235840e-01	1.236572e-02	5
128	-1.961914e+00	9.290771e-01	1.002197e-02	5
129	-1.965332e+00	9.356689e-01	9.887695e-03	5
130	-1.970459e+00	9.409180e-01	9.704590e-03	5
131	-1.967285e+00	9.451904e-01	9.216309e-03	5
132	-1.972412e+00	9.530029e-01	9.423828e-03	5
133	-1.971924e+00	9.592285e-01	8.605957e-03	5
134	-1.976318e+00	9.678955e-01	8.898926e-03	5
135	-1.976074e+00	9.757080e-01	8.398437e-03	5
136	-1.972656e+00	9.799805e-01	7.507324e-03	5
137	-1.974365e+00	9.831543e-01	6.640625e-03	5
138	-1.976318e+00	9.849854e-01	6.457520e-03	5
139	-1.978516e+00	9.875488e-01	6.091309e-03	5
140	-1.981201e+00	9.918213e-01	6.042480e-03	5
141	-1.983154e+00	9.934082e-01	5.554199e-03	5
142	-1.977539e+00	9.920654e-01	4.431152e-03	5
143	-1.984375e+00	9.954834e-01	4.760742e-03	5
144	-1.983887e+00	9.957275e-01	4.785156e-03	5
145	-1.983887e+00	9.959717e-01	4.077148e-03	5
146	-1.989990e+00	9.971924e-01	3.759766e-03	5
147	-1.989502e+00	9.971924e-01	3.149414e-03	5
148	-1.982666e+00	9.954834e-01	3.393555e-03	5
149	-1.984863e+00	9.962158e-01	4.296875e-03	5
150	-1.979004e+00	9.946289e-01	4.333496e-03	5
151	-1.983154e+00	9.957275e-01	3.894043e-03	5
152	-1.988281e+00	9.968262e-01	4.260254e-03	5
153	-1.982178e+00	9.953613e-01	4.150391e-03	5
154	-1.987793e+00	9.968262e-01	3.540039e-03	5
155	-1.989746e+00	9.973145e-01	3.466797e-03	5
156	-1.989746e+00	9.974365e-01	3.479004e-03	5
157	-1.986572e+00	9.964600e-01	3.564453e-03	5
158	-1.987305e+00	9.967041e-01	3.100586e-03	5
159	-1.977051e+00	9.938965e-01	3.967285e-03	5
160	-1.981201e+00	9.952393e-01	4.699707e-03	5
161	-1.985596e+00	9.963379e-01	3.967285e-03	5
162	-1.976807e+00	9.940186e-01	4.089355e-03	5
163	-1.986816e+00	9.965820e-01	4.357910e-03	5
164	-1.986084e+00	9.960938e-01	3.540039e-03	5
165	-1.984375e+00	9.958496e-01	4.248047e-03	5
166	-1.984619e+00	9.959717e-01	4.211426e-03	5
167	-1.987061e+00	9.965820e-01	4.040527e-03	5
168	-1.987061e+00	9.963379e-01	3.735352e-03	5
169	-1.980225e+00	9.946289e-01	4.101563e-03	5
170	-1.984131e+00	9.957275e-01	5.163574e-03	5
171	-1.985840e+00	9.964600e-01	3.637695e-03	5
172	-1.986084e+00	9.964600e-01	3.662109e-03	5
173	-1.986572e+00	9.964600e-01	4.125977e-03	5
