# 2d Ising model
# L = 128
# method = heatbath
# beta_min = 0.440687
# beta_max = 1
# N_pts_beta = 1
# h_min = 1
# h_max = 1
# N_pts_h = 1
# beta 	 e 	 m 	 |m| 	 msq 	 h 	 - 	 cV
0	-1.052734e+00	5.712891e-01	
1	-1.568604e+00	8.331299e-01	
2	-1.795898e+00	9.346924e-01	
3	-1.870605e+00	9.630127e-01	
4	-1.876709e+00	9.648438e-01	
5	-1.880371e+00	9.664307e-01	
6	-1.888428e+00	9.699707e-01	
7	-1.892578e+00	9.714355e-01	
8	-1.879395e+00	9.660645e-01	
9	-1.892090e+00	9.709473e-01	
10	-1.897217e+00	9.721680e-01	
11	-1.884766e+00	9.689941e-01	
12	-1.878662e+00	9.664307e-01	
13	-1.885010e+00	9.686279e-01	
14	-1.869629e+00	9.642334e-01	
15	-1.875732e+00	9.658203e-01	
16	-1.886719e+00	9.686279e-01	
17	-1.894775e+00	9.718018e-01	
18	-1.879639e+00	9.666748e-01	
19	-1.880127e+00	9.671631e-01	
20	-1.893066e+00	9.714355e-01	
21	-1.888672e+00	9.689941e-01	
22	-1.875977e+00	9.658203e-01	
23	-1.883545e+00	9.686279e-01	
24	-1.885498e+00	9.686279e-01	
25	-1.876221e+00	9.656982e-01	
26	-1.887451e+00	9.699707e-01	
27	-1.883789e+00	9.685059e-01	
28	-1.881592e+00	9.672852e-01	
29	-1.875977e+00	9.659424e-01	
30	-1.878906e+00	9.672852e-01	
31	-1.865723e+00	9.635010e-01	
32	-1.876953e+00	9.664307e-01	
33	-1.892822e+00	9.705811e-01	
34	-1.885986e+00	9.691162e-01	
35	-1.880859e+00	9.677734e-01	
36	-1.890137e+00	9.705811e-01	
37	-1.893555e+00	9.710693e-01	
38	-1.880371e+00	9.677734e-01	
39	-1.888184e+00	9.697266e-01	
40	-1.885498e+00	9.678955e-01	
41	-1.873535e+00	9.647217e-01	
42	-1.885010e+00	9.688721e-01	
43	-1.909912e+00	9.764404e-01	
44	-1.899902e+00	9.732666e-01	
45	-1.882080e+00	9.685059e-01	
46	-1.886963e+00	9.694824e-01	
47	-1.882324e+00	9.676514e-01	
48	-1.876953e+00	9.655762e-01	
49	-1.895020e+00	9.719238e-01	
50	-1.880615e+00	9.680176e-01	
51	-1.898438e+00	9.727783e-01	
52	-1.892822e+00	9.707031e-01	
53	-1.874023e+00	9.659424e-01	
54	-1.891846e+00	9.707031e-01	
55	-1.877441e+00	9.666748e-01	
56	-1.877930e+00	9.671631e-01	
57	-1.885742e+00	9.693604e-01	
58	-1.883545e+00	9.683838e-01	
59	-1.869385e+00	9.643555e-01	
60	-1.888916e+00	9.696045e-01	
61	-1.874023e+00	9.661865e-01	
62	-1.871338e+00	9.654541e-01	
63	-1.883057e+00	9.680176e-01	
64	-1.887695e+00	9.699707e-01	
65	-1.894043e+00	9.710693e-01	
66	-1.881592e+00	9.675293e-01	
67	-1.884277e+00	9.685059e-01	
68	-1.881348e+00	9.680176e-01	
69	-1.886719e+00	9.688721e-01	
70	-1.885498e+00	9.682617e-01	
71	-1.873291e+00	9.659424e-01	
72	-1.876221e+00	9.669189e-01	
73	-1.870605e+00	9.650879e-01	
74	-1.884766e+00	9.691162e-01	
75	-1.889160e+00	9.694824e-01	
76	-1.884766e+00	9.685059e-01	
77	-1.899658e+00	9.721680e-01	
78	-1.875977e+00	9.654541e-01	
79	-1.899170e+00	9.724121e-01	
80	-1.865479e+00	9.631348e-01	
81	-1.888184e+00	9.699707e-01	
82	-1.869629e+00	9.641113e-01	
83	-1.872070e+00	9.652100e-01	
84	-1.885986e+00	9.689941e-01	
85	-1.882080e+00	9.675293e-01	
86	-1.898682e+00	9.720459e-01	
87	-1.895020e+00	9.719238e-01	
88	-1.884033e+00	9.678955e-01	
89	-1.878418e+00	9.667969e-01	
90	-1.870361e+00	9.649658e-01	
91	-1.876465e+00	9.658203e-01	
92	-1.886963e+00	9.691162e-01	
93	-1.878906e+00	9.664307e-01	
94	-1.870850e+00	9.644775e-01	
95	-1.888916e+00	9.699707e-01	
96	-1.887939e+00	9.697266e-01	
97	-1.893555e+00	9.714355e-01	
98	-1.892334e+00	9.713135e-01	
99	-1.882812e+00	9.680176e-01	
100	-1.886963e+00	9.692383e-01	
101	-1.882080e+00	9.670410e-01	
102	-1.880371e+00	9.672852e-01	
103	-1.885254e+00	9.680176e-01	
104	-1.887695e+00	9.694824e-01	
105	-1.889893e+00	9.698486e-01	
106	-1.885742e+00	9.683838e-01	
107	-1.909424e+00	9.755859e-01	
108	-1.899902e+00	9.727783e-01	
109	-1.887939e+00	9.698486e-01	
110	-1.877930e+00	9.655762e-01	
111	-1.891602e+00	9.699707e-01	
112	-1.878418e+00	9.664307e-01	
113	-1.890625e+00	9.703369e-01	
114	-1.880859e+00	9.677734e-01	
115	-1.876953e+00	9.664307e-01	
116	-1.884277e+00	9.682617e-01	
117	-1.887939e+00	9.693604e-01	
118	-1.885254e+00	9.688721e-01	
119	-1.887207e+00	9.697266e-01	
120	-1.889404e+00	9.703369e-01	
121	-1.889648e+00	9.700928e-01	
122	-1.874268e+00	9.661865e-01	
123	-1.892578e+00	9.705811e-01	
124	-1.886475e+00	9.691162e-01	
125	-1.882080e+00	9.675293e-01	
126	-1.888184e+00	9.700928e-01	
127	-1.888184e+00	9.700928e-01	
128	-1.882812e+00	9.682617e-01	
129	-1.883057e+00	9.680176e-01	
130	-1.887939e+00	9.692383e-01	
131	-1.879395e+00	9.670410e-01	
132	-1.880127e+00	9.667969e-01	
133	-1.894287e+00	9.709473e-01	
134	-1.891357e+00	9.707031e-01	
135	-1.886475e+00	9.693604e-01	
136	-1.883301e+00	9.680176e-01	
137	-1.874756e+00	9.650879e-01	
138	-1.888184e+00	9.699707e-01	
139	-1.888184e+00	9.694824e-01	
140	-1.881348e+00	9.676514e-01	
141	-1.883301e+00	9.687500e-01	
142	-1.889893e+00	9.692383e-01	
143	-1.881104e+00	9.671631e-01	
144	-1.878662e+00	9.656982e-01	
145	-1.888916e+00	9.697266e-01	
146	-1.872070e+00	9.643555e-01	
147	-1.875732e+00	9.661865e-01	
148	-1.866943e+00	9.627686e-01	
149	-1.878906e+00	9.672852e-01	
150	-1.864990e+00	9.626465e-01	
151	-1.868164e+00	9.627686e-01	
152	-1.884277e+00	9.685059e-01	
153	-1.887695e+00	9.692383e-01	
154	-1.894043e+00	9.709473e-01	
155	-1.885498e+00	9.692383e-01	
156	-1.887939e+00	9.693604e-01	
157	-1.875000e+00	9.656982e-01	
158	-1.879883e+00	9.661865e-01	
159	-1.884033e+00	9.678955e-01	
160	-1.897705e+00	9.720459e-01	
161	-1.890869e+00	9.707031e-01	
162	-1.880371e+00	9.674072e-01	
163	-1.874268e+00	9.642334e-01	
164	-1.880859e+00	9.676514e-01	
165	-1.875000e+00	9.653320e-01	
166	-1.882812e+00	9.677734e-01	
167	-1.889648e+00	9.699707e-01	
168	-1.887451e+00	9.694824e-01	
169	-1.876465e+00	9.666748e-01	
170	-1.895752e+00	9.714355e-01	
171	-1.895996e+00	9.724121e-01	
172	-1.878662e+00	9.665527e-01	
173	-1.881836e+00	9.677734e-01	
174	-1.879395e+00	9.669189e-01	
175	-1.880127e+00	9.669189e-01	
176	-1.876465e+00	9.665527e-01	
177	-1.890625e+00	9.703369e-01	
178	-1.876953e+00	9.658203e-01	
179	-1.889648e+00	9.699707e-01	
180	-1.870605e+00	9.644775e-01	
181	-1.890381e+00	9.703369e-01	
182	-1.888184e+00	9.693604e-01	
183	-1.882812e+00	9.685059e-01	
184	-1.872559e+00	9.644775e-01	
185	-1.889160e+00	9.696045e-01	
186	-1.895752e+00	9.720459e-01	
187	-1.885498e+00	9.681396e-01	
188	-1.874023e+00	9.659424e-01	
189	-1.874756e+00	9.658203e-01	
190	-1.873291e+00	9.650879e-01	
191	-1.874512e+00	9.656982e-01	
192	-1.880127e+00	9.675293e-01	
193	-1.877686e+00	9.669189e-01	
194	-1.882080e+00	9.675293e-01	
195	-1.883057e+00	9.681396e-01	
196	-1.894043e+00	9.716797e-01	
197	-1.872559e+00	9.652100e-01	
198	-1.884277e+00	9.683838e-01	
199	-1.882812e+00	9.677734e-01	
200	-1.890625e+00	9.700928e-01	
201	-1.887939e+00	9.696045e-01	
202	-1.869385e+00	9.639893e-01	
203	-1.868164e+00	9.632568e-01	
204	-1.873291e+00	9.656982e-01	
205	-1.891602e+00	9.704590e-01	
206	-1.881348e+00	9.677734e-01	
207	-1.891357e+00	9.704590e-01	
208	-1.882080e+00	9.680176e-01	
209	-1.870361e+00	9.648438e-01	
210	-1.882080e+00	9.686279e-01	
211	-1.885498e+00	9.682617e-01	
212	-1.888428e+00	9.696045e-01	
213	-1.893311e+00	9.718018e-01	
214	-1.887939e+00	9.693604e-01	
215	-1.894775e+00	9.713135e-01	
216	-1.878174e+00	9.671631e-01	
217	-1.871094e+00	9.654541e-01	
218	-1.882080e+00	9.685059e-01	
219	-1.889160e+00	9.700928e-01	
220	-1.881104e+00	9.676514e-01	
221	-1.885742e+00	9.691162e-01	
222	-1.884766e+00	9.688721e-01	
223	-1.884521e+00	9.688721e-01	
224	-1.873779e+00	9.649658e-01	
225	-1.881836e+00	9.675293e-01	
226	-1.887207e+00	9.686279e-01	
227	-1.879883e+00	9.678955e-01	
228	-1.887207e+00	9.700928e-01	
229	-1.890625e+00	9.704590e-01	
230	-1.892822e+00	9.711914e-01	
231	-1.893555e+00	9.705811e-01	
232	-1.872559e+00	9.656982e-01	
233	-1.876221e+00	9.667969e-01	
234	-1.877197e+00	9.667969e-01	
235	-1.878906e+00	9.670410e-01	
236	-1.874756e+00	9.654541e-01	
237	-1.879150e+00	9.661865e-01	
238	-1.886230e+00	9.683838e-01	
239	-1.882812e+00	9.677734e-01	
240	-1.876221e+00	9.664307e-01	
241	-1.892822e+00	9.707031e-01	
242	-1.892090e+00	9.709473e-01	
243	-1.870605e+00	9.639893e-01	
244	-1.895508e+00	9.713135e-01	
245	-1.886475e+00	9.697266e-01	
246	-1.885986e+00	9.691162e-01	
247	-1.892578e+00	9.711914e-01	
248	-1.888428e+00	9.696045e-01	
249	-1.882812e+00	9.681396e-01	
250	-1.880127e+00	9.669189e-01	
251	-1.877930e+00	9.669189e-01	
252	-1.890381e+00	9.704590e-01	
253	-1.891113e+00	9.708252e-01	
254	-1.876709e+00	9.665527e-01	
255	-1.885254e+00	9.689941e-01	
256	-1.887939e+00	9.694824e-01	
257	-1.891113e+00	9.697266e-01	
258	-1.877930e+00	9.664307e-01	
259	-1.888672e+00	9.693604e-01	
260	-1.885986e+00	9.693604e-01	
261	-1.881836e+00	9.683838e-01	
262	-1.875977e+00	9.649658e-01	
263	-1.892822e+00	9.705811e-01	
264	-1.888428e+00	9.699707e-01	
265	-1.893311e+00	9.709473e-01	
266	-1.872070e+00	9.655762e-01	
267	-1.889893e+00	9.703369e-01	
268	-1.884766e+00	9.689941e-01	
269	-1.890137e+00	9.702148e-01	
270	-1.876709e+00	9.670410e-01	
271	-1.890869e+00	9.697266e-01	
272	-1.878174e+00	9.658203e-01	
273	-1.875732e+00	9.661865e-01	
274	-1.878906e+00	9.674072e-01	
275	-1.882812e+00	9.677734e-01	
276	-1.874512e+00	9.660645e-01	
277	-1.865967e+00	9.636230e-01	
278	-1.885986e+00	9.686279e-01	
279	-1.883057e+00	9.680176e-01	
280	-1.869385e+00	9.633789e-01	
281	-1.873779e+00	9.652100e-01	
282	-1.899170e+00	9.727783e-01	
283	-1.877930e+00	9.674072e-01	
284	-1.886230e+00	9.693604e-01	
285	-1.880127e+00	9.671631e-01	
286	-1.880371e+00	9.675293e-01	
287	-1.882080e+00	9.678955e-01	
288	-1.893555e+00	9.713135e-01	
289	-1.885498e+00	9.686279e-01	
290	-1.876709e+00	9.661865e-01	
291	-1.877686e+00	9.670410e-01	
292	-1.892822e+00	9.711914e-01	
293	-1.878906e+00	9.669189e-01	
294	-1.902588e+00	9.731445e-01	
295	-1.873779e+00	9.654541e-01	
296	-1.886230e+00	9.693604e-01	
297	-1.884277e+00	9.685059e-01	
298	-1.869385e+00	9.645996e-01	
