# 2d Ising model
# L = 32
# method = heatbath_clean
# beta_min = 0.5
# beta_max = 1
# N_pts_beta = 11
# h_min = -0.3
# h_max = 0.3
# N_pts_h = 21
# Ntherm = 10000
# Nac = 100
# Number of datapoints = 1000
5.000000e-01	-1.848863e+00	-9.560156e-01	9.560156e-01	9.141216e-01	-3.000000e-01		3.593655e-04
5.000000e-01	-1.841855e+00	-9.534746e-01	9.534746e-01	9.092898e-01	-2.700000e-01		3.847877e-04
5.000000e-01	-1.834285e+00	-9.507910e-01	9.507910e-01	9.041941e-01	-2.400000e-01		4.041674e-04
5.000000e-01	-1.826504e+00	-9.479473e-01	9.479473e-01	8.988179e-01	-2.100000e-01		4.331084e-04
5.000000e-01	-1.817953e+00	-9.447773e-01	9.447773e-01	8.928397e-01	-1.800000e-01		4.507186e-04
5.000000e-01	-1.809227e+00	-9.414863e-01	9.414863e-01	8.866576e-01	-1.500000e-01		4.809637e-04
5.000000e-01	-1.799469e+00	-9.375313e-01	9.375313e-01	8.792604e-01	-1.200000e-01		5.004467e-04
5.000000e-01	-1.788230e+00	-9.327051e-01	9.327051e-01	8.702934e-01	-9.000000e-02		5.468660e-04
5.000000e-01	-1.775570e+00	-9.270547e-01	9.270547e-01	8.598527e-01	-6.000000e-02		5.953365e-04
5.000000e-01	-1.760617e+00	-9.198359e-01	9.198359e-01	8.465944e-01	-3.000000e-02		6.229800e-04
5.000000e-01	-1.746254e+00	9.108340e-01	9.108340e-01	8.306578e-01	0.000000e+00		7.855351e-04
5.000000e-01	-1.763785e+00	9.207695e-01	9.207695e-01	8.484576e-01	3.000000e-02		6.705443e-04
5.000000e-01	-1.777594e+00	9.277285e-01	9.277285e-01	8.611268e-01	6.000000e-02		6.093746e-04
5.000000e-01	-1.790621e+00	9.335781e-01	9.335781e-01	8.719251e-01	9.000000e-02		5.548698e-04
5.000000e-01	-1.801969e+00	9.384277e-01	9.384277e-01	8.809441e-01	1.200000e-01		5.056594e-04
5.000000e-01	-1.812246e+00	9.424648e-01	9.424648e-01	8.885022e-01	1.500000e-01		4.731780e-04
5.000000e-01	-1.821098e+00	9.459102e-01	9.459102e-01	8.949755e-01	1.800000e-01		4.475426e-04
5.000000e-01	-1.829699e+00	9.491563e-01	9.491563e-01	9.011000e-01	2.100000e-01		4.151939e-04
5.000000e-01	-1.837281e+00	9.519551e-01	9.519551e-01	9.063995e-01	2.400000e-01		3.943011e-04
5.000000e-01	-1.844035e+00	9.542676e-01	9.542676e-01	9.107933e-01	2.700000e-01		3.727633e-04
5.000000e-01	-1.851238e+00	9.567813e-01	9.567813e-01	9.155834e-01	3.000000e-01		3.546986e-04

5.500000e-01	-1.907813e+00	-9.742402e-01	9.742402e-01	9.492185e-01	-3.000000e-01		2.444427e-04
5.500000e-01	-1.903734e+00	-9.729707e-01	9.729707e-01	9.467521e-01	-2.700000e-01		2.558310e-04
5.500000e-01	-1.899223e+00	-9.715039e-01	9.715039e-01	9.439082e-01	-2.400000e-01		2.736541e-04
5.500000e-01	-1.894625e+00	-9.700332e-01	9.700332e-01	9.410584e-01	-2.100000e-01		2.860467e-04
5.500000e-01	-1.889891e+00	-9.684375e-01	9.684375e-01	9.379759e-01	-1.800000e-01		3.078112e-04
5.500000e-01	-1.884430e+00	-9.665605e-01	9.665605e-01	9.343543e-01	-1.500000e-01		3.216398e-04
5.500000e-01	-1.878535e+00	-9.645684e-01	9.645684e-01	9.305211e-01	-1.200000e-01		3.489901e-04
5.500000e-01	-1.872398e+00	-9.623691e-01	9.623691e-01	9.262975e-01	-9.000000e-02		3.693386e-04
5.500000e-01	-1.865414e+00	-9.597461e-01	9.597461e-01	9.212773e-01	-6.000000e-02		3.974277e-04
5.500000e-01	-1.857633e+00	-9.567656e-01	9.567656e-01	9.155956e-01	-3.000000e-02		4.372674e-04
5.500000e-01	-1.851184e+00	9.538203e-01	9.538203e-01	9.100425e-01	0.000000e+00		4.832245e-04
5.500000e-01	-1.859902e+00	9.575371e-01	9.575371e-01	9.170704e-01	3.000000e-02		4.294469e-04
5.500000e-01	-1.867359e+00	9.604414e-01	9.604414e-01	9.226091e-01	6.000000e-02		3.993764e-04
5.500000e-01	-1.874062e+00	9.629043e-01	9.629043e-01	9.273287e-01	9.000000e-02		3.778684e-04
5.500000e-01	-1.880234e+00	9.650859e-01	9.650859e-01	9.315154e-01	1.200000e-01		3.432777e-04
5.500000e-01	-1.885949e+00	9.670508e-01	9.670508e-01	9.352995e-01	1.500000e-01		3.219610e-04
5.500000e-01	-1.891074e+00	9.687422e-01	9.687422e-01	9.385678e-01	1.800000e-01		3.116567e-04
5.500000e-01	-1.896035e+00	9.704063e-01	9.704063e-01	9.417850e-01	2.100000e-01		2.935490e-04
5.500000e-01	-1.900551e+00	9.718770e-01	9.718770e-01	9.446359e-01	2.400000e-01		2.805488e-04
5.500000e-01	-1.905223e+00	9.733965e-01	9.733965e-01	9.475827e-01	2.700000e-01		2.593047e-04
5.500000e-01	-1.909113e+00	9.746250e-01	9.746250e-01	9.499710e-01	3.000000e-01		2.534421e-04

6.000000e-01	-1.943641e+00	-9.846777e-01	9.846777e-01	9.696306e-01	-3.000000e-01		1.719185e-04
6.000000e-01	-1.941012e+00	-9.839219e-01	9.839219e-01	9.681456e-01	-2.700000e-01		1.832124e-04
6.000000e-01	-1.938590e+00	-9.831816e-01	9.831816e-01	9.666927e-01	-2.400000e-01		1.931900e-04
6.000000e-01	-1.935613e+00	-9.822754e-01	9.822754e-01	9.649151e-01	-2.100000e-01		2.064645e-04
6.000000e-01	-1.932438e+00	-9.812949e-01	9.812949e-01	9.629943e-01	-1.800000e-01		2.180368e-04
6.000000e-01	-1.928934e+00	-9.802246e-01	9.802246e-01	9.608996e-01	-1.500000e-01		2.330406e-04
